SampleID,Date_Collected,AODC,Conductivity,Temperature,pH,Redox,DO,DIC,DOC,O2_mM,CH4_mM,CO2_mM,N2_mM,N2O_mM,Sulfide,Cl,Br,NO3,PO4,SO4,NO3_Sup,NO2_Sup,Ferrous,K,Na,Ca,Mg,Al,Ba,Ag,As,Be,Bi,Cd,Co,Cr,Cs,Cu,Zn,Fe,Ga,Mn,Li,Ni,Pb,Se,Sr,U,U_Sup,Ti_Sup,V_Sup,Cr52_Sup,Cr53_Sup,Mn_Sup,Fe_Sup,Co_Sup,Ni_Sup,Cu_Sup,Zn66_Sup,Zn68_Sup,Ga_Sup,Ge_Sup,As_Sup,Rb_Sup,Sr_Sup,Mo95_Sup,Mo98_Sup,Ru_Sup,Rh_Sup,Pd_Sup,Cd106_Sup,Cd111_Sup,Sn120_Sup,Sb_Sup,Te_Sup,Cs_Sup,Ba_Sup,La_Sup,Ce_Sup,Pr_Sup,Nd_Sup,Sm_Sup,Eu_Sup,Gd_Sup,Dy_Sup,Ho_Sup,Er_Sup,Tm_Sup,Yb_Sup,Lu_Sup,Hf_Sup,Ta_Sup,W_Sup,Re_Sup,Pt_Sup,Tl_Sup,Pb208_Sup,Th_Sup,U_SS,Ti_SS,V_SS,Cr52_SS,Cr53_SS,Mn_SS,Fe_SS,Co_SS,Ni_SS,Cu_SS,Zn66_SS,Zn68_SS,Ga_SS,Ge_SS,As_SS,Rb_SS,Sr_SS,Mo95_SS,Mo98_SS,Ru_SS,Rh_SS,Pd_SS,Cd106_SS,Cd111_SS,Sn120_SS,Sb_SS,Te_SS,Cs_SS,Ba_SS,La_SS,Ce_SS,Pr_SS,Nd_SS,Sm_SS,Eu_SS,Gd_SS,Dy_SS,Ho_SS,Er_SS,Tm_SS,Yb_SS,Lu_SS,Hf_SS,Ta_SS,W_SS,Re_SS,Pt_SS,Tl_SS,Pb208_SS,Th_SS,U_Plt,Ti_Plt,V_Plt,Cr52_Plt,Cr53_Plt,Mn_Plt,Fe_Plt,Co_Plt,Ni_Plt,Cu_Plt,Zn66_Plt,Zn68_Plt,Ga_Plt,Ge_Plt,As_Plt,Rb_Plt,Sr_Plt,Mo95_Plt,Mo98_Plt,Ru_Plt,Rh_Plt,Pd_Plt,Cd106_Plt,Cd111_Plt,Sn120_Plt,Sb_Plt,Te_Plt,Cs_Plt,Ba_Plt,La_Plt,Ce_Plt,Pr_Plt,Nd_Plt,Sm_Plt,Eu_Plt,Gd_Plt,Dy_Plt,Ho_Plt,Er_Plt,Tm_Plt,Yb_Plt,Lu_Plt,Hf_Plt,Ta_Plt,W_Plt,Re_Plt,Pt_Plt,Tl_Plt,Pb208_Plt,Th_Plt
GW363.94.1.22.13.02,41296,16540.64272,424.9,15.28,9.13,364,0.03,58.43,0.437,0.684637318,0,0,3.066703975,0,0.008,10.21884252,0.072540166,0.41705496,0,10.24094153,0.006517606,0,0.07,1.940689,105.568,16.922,0,0.077139,0.07532,0.010406,0,0,0,0,0,0,0,0.016423,0.062673,0,0,0.049662,0.04832,0,0,0,0.124863,0.049232,0.006930135,0.00149594,0.001263899,0,0.001521903,0.050078836,0.013303197,0.000751744,0.441753372,0.006236067,0.310447648,0.392894477,0.129887958,0.009724033,0.000580943,0.020331208,1.075861322,0.002030957,0.001722202,0,0.000879404,0.001258372,0.001733013,2.43E-05,2.43E-05,0.000436937,0,0.000140316,0.512319326,1.06E-05,1.25E-05,0,1.62E-05,3.46E-06,0.000116747,1.17E-06,3.53E-07,6.30E-07,0,5.90E-07,8.14E-06,0.001346302,0.000434621,7.15E-05,0.008170615,0.000105977,5.05E-05,0.000102219,0.017963599,0.000142109,0.006834734,0.00251773,0.000921569,0.000352564,0.00154717,0.057818182,0.158303571,0.00080791,0.515961111,0.027433862,0.404474747,0.463044118,0.111966184,0.01012963,0.000591111,0.020498039,1.1265,0.002126316,0.00177551,0,0.000339806,0.000374603,0.000792453,6.01E-05,6.39E-05,0.000493113,0,0.000145363,0.520562044,1.92E-05,3.10E-05,2.36E-06,2.51E-05,9.07E-06,0.000122004,2.12E-06,4.09E-06,0,2.01E-06,0,0,0.000891429,0.000194757,3.87E-05,0.006619048,7.93E-05,3.42E-05,0.000126829,0.015044872,6.61E-05,0.000152661,0,9.15E-05,0.00024359,0.00181761,0.0126,0.327779762,0.000361582,0.168427778,0.055428571,0.352141414,0.314014706,0.003768116,0,0,0.000705882,0.027409091,4.91E-05,3.40E-05,0,9.71E-05,8.89E-05,0.001477987,6.91E-05,7.50E-05,1.38E-05,0,3.76E-05,0.014980535,2.16E-05,6.19E-05,7.09E-06,0.000294521,0.000378685,0.000444444,0.000433121,4.09E-06,0,4.02E-06,0,0,0.000628571,0.000569288,2.76E-05,0,0,0,0.000131707,0.016264423,3.45E-05
GW345.51.11.27.12.02,41240,42060.49149,183.8,15.07,5.23,278,1.19,18.31,0.325,0.134427748,0,3.380165584,0.776976594,0.179594894,0,7.844696604,0,171.018,0,8.28057038,0.79732659,4.658654,0.01,3.431757,0,42.63,0,0.074505,0.23062,0.021091,0.003434,0.038176,0,0.004149,0.001773,0.007015,0.016243,0.009135,0.08937,0,0.012665,0.194231,0.043752,0.017021,0.003416,0,0.170628,0.019004,0.006410644,0.003363121,0.001976405,0.005869231,0.006215094,1.432242424,0,0.017476836,0.111244444,0,0.281262626,0.428333333,0.178502415,0.000232917,0.000847289,0.01974902,0.849393939,0.000388632,0.000366497,4.60E-05,0,0,0.000201962,0.000456877,2.22E-05,0.000110744,5.32E-06,8.17E-05,0.783698297,0.001017266,0.001757857,0.000351489,0.001703196,0.000504331,0.000308344,0.000542123,0.000388978,8.52E-05,0.00021261,2.96E-05,0.000126531,0.000281467,0.000156461,6.66E-05,7.60E-05,4.12E-05,3.84E-06,4.81E-05,1.01E-05,0.000101882,0.000861064,0.004159574,0.001909477,0.007209615,0.006340252,1.404545455,0.017344643,0.019322034,0.1281,0.006385185,0.332878788,0.526078431,0.20821256,0.000309306,0.000607111,0.018607843,0.773295455,0.000490807,0.000456463,2.37E-05,0.000353883,0.001825079,0.006358491,0.000389489,8.16E-05,0.000105482,3.15E-05,5.21E-05,0.745255474,0.000865707,0.001362143,0.000336241,0.001760274,0.000387029,0.00025281,0.000454522,0.000376401,7.19E-05,0.000208454,2.05E-05,0.000108779,0,0.000305337,0,0.000192912,2.75E-05,3.13E-05,4.82E-05,0.000320497,0.000131523,0.000168529,0.000105865,0,0.000731218,0,0.005419394,0.034295238,8.23E-05,0,1.32E-05,0.010900505,0.010194118,0.000674106,5.41E-05,0,6.66E-05,0.002028409,6.97E-05,8.09E-05,0.001378218,0.000911197,0,0.003494025,7.27E-06,1.12E-05,0.000152424,0.000127651,2.24E-05,0.002595134,0.000210336,0.000377738,9.58E-05,0.000491735,0.000111224,2.77E-05,0.000131677,9.79E-05,1.63E-05,5.68E-05,2.97E-06,1.79E-05,0,0.000276629,0,4.41E-05,2.37E-07,2.35E-06,1.79E-06,0,6.21E-05
GW658.63.1.23.13.02,41297,166587.9017,454.3,19.06,6.4,398,0.03,61.69,68.37,0.298905758,0,6.472105543,1.627876085,0,0.001,16.3216177,0.907546573,0,0,0,0,0,0.19,0.795355,0,50.994,0,0.017239,0.142974,0.010537,0,0,0,0,0.020662,0.007664,0,0.006915,0.091367,0,0.007116,14.897743,0,0,0,0,0.153992,0.002526,0.002220065,0.020988494,0.00064034,0.002449678,0.075235831,256.9426748,155.9368946,0.352502726,0.05418416,0.002307198,0.310369932,0.530874712,0.285672691,0.044570922,0.049585733,0.013677083,1.873579947,0.004959591,0.004287198,0,0.000556331,0.006920232,0.009367062,2.37E-05,4.39E-05,0.000394237,0,1.81E-05,1.219284539,1.50E-05,1.83E-05,5.86E-07,1.63E-05,9.44E-06,0.000288024,5.19E-06,7.24E-06,3.99E-06,8.49E-06,5.97E-07,1.25E-05,0.001220271,0.00021337,1.76E-05,0.002858678,4.73E-05,0.00010095,2.35E-06,0.013846303,0.000168235,0.002387955,0.018248227,0.009647059,0.007512821,0.095345912,261.9884242,224.822756,0.351112994,0.054977778,0.028862434,0.322989899,0.514044118,0.255135266,0.054407407,0.077631111,0.013192157,1.865318182,0.005536842,0.004744898,0,0.000443366,0.003219048,0.004679245,0.000108108,0.000119444,0.000418733,0,1.25E-05,1.263829684,0.000717026,0.003411905,0.000392435,0.0021621,0.00061678,0.000431373,0.000666667,0.000793456,0.000159596,0.000491968,5.52E-05,0.000319767,0.000927619,0.000121723,9.21E-06,0.002078755,4.14E-05,4.96E-05,8.29E-05,0.015254808,0.000114943,0.000408964,0,0.018418301,0.009070513,0.068553459,7.351890909,143.4400179,0.016830508,0.005444444,0.07562963,0.202934343,0.209063725,0.033777778,0.034,0.054915556,0.000447059,0.049352273,0.001747368,0.001557823,0,0.000116505,0.000330159,0.002062893,0.000204204,2.00E-04,6.61E-05,5.33E-06,5.01E-06,0.140192214,0.00147482,0.00757619,0.000893617,0.004835616,0.001614512,0.000779956,0.001847134,0.001803681,0.00039596,0.001048193,0.000122288,0.000715116,0.000788571,0.000689139,2.95E-05,0.000166667,5.41E-06,3.42E-06,0.00019187,0.019285256,0.000147989
GW385.80.2.18.13.02,41323,49149.33837,780.09,15.36,9.19,-16,0.29,88.14,0.783,0.314117376,0,0,1.843481298,0,0,3.029076096,0,0.280603802,0,21.9017509,0,0,0.01,3.078237,203.306,0,0,0,0.054268,0.010522,0,0,0,0,0,0,0,0.004688,0.03521,0,0,0,0.118587,0,0,0,0.111645,0.002233,0.000904762,0.000468085,0.000503268,0,0,0.015878788,0.04225,5.65E-05,0.001433333,0.013243386,0.303737374,0.307215686,0.050951691,0.002592593,0,0.020427451,1.279079545,0.009852632,0.008561224,0,0,0,0.000474843,4.50E-05,0,0.00092562,0,0.000140351,0.408189781,9.59E-06,9.52E-06,7.09E-06,0,0,5.88E-05,2.12E-06,1.43E-05,6.06E-06,0,0,0,0,0.001196629,4.60E-05,0.003738095,5.41E-06,8.03E-05,0,0.001084936,9.77E-05,0.00130112,0.013333333,0.001326797,0.025788462,0.031566038,0.123254545,11.78932738,0.001225989,0.00415,0.055238095,0.38280303,0.364196078,0.063763285,0.00524537,0.004604444,0.021509804,1.352007576,0.010119298,0.009397959,1.98E-05,0,0,0.004238994,6.61E-05,9.72E-05,0.001030303,2.67E-05,0.000165414,0.522377129,0.000129496,0.000435714,6.15E-05,0.000321918,9.30E-05,9.59E-05,8.49E-05,0,1.62E-05,3.82E-05,3.94E-06,2.33E-05,0.000152381,0.001097378,0,0.003767399,9.01E-06,3.42E-05,5.20E-05,0.009426282,0.000106322,3.92E-05,0.001453901,0.000130719,0.005448718,0.00590566,0.033139394,2.749583333,0.000361582,0.004505556,0.028079365,0.216222222,0.202495098,0.009328502,0.000875,0.000115556,0.000741176,0.038272727,0.000147368,1.02E-05,0,6.15E-05,0.002787302,0.006286164,0,0.000133333,0,1.33E-05,4.51E-05,0.033223844,5.76E-05,0.000159524,2.60E-05,0.000143836,3.40E-05,8.71E-06,2.76E-05,1.84E-05,4.04E-06,0.000411647,0,0.000321705,0,0.000456929,0,0.000102564,0,6.84E-06,4.55E-05,0.005817308,0.000133621
GW705.9.2.21.13.02,41326,65926.27599,891.7,12.37,9.19,-207,0.33,69.31,0.884,0.223294476,0.044729061,0,1.765971796,0,1.89,69.934,0.524609113,0,0,26.62270606,0,0,0,2.789791,211.246,0,0,0.422089,0,0.010436,0,0,0,0,0,0,0,0.016622,0.058574,0,0,0,0.12029,0,0,0,0.197836,0.004818,0.000929972,3.55E-05,0.00054902,6.41E-06,0.000238994,0.037521212,0.021440476,5.08E-05,0.001694444,0,0.117414141,0.105142157,0.006062802,0.003685185,0,0.01847451,3.307219697,0.046484211,0.041857143,3.30E-05,0,0,0.000150943,0.000123123,0,0.000435262,0,8.52E-05,0.039824818,2.40E-06,0,2.36E-06,0,0,0,2.12E-06,6.13E-06,0,0,0,0,5.90E-05,0.000720974,3.31E-05,0,3.60E-06,6.32E-05,0,0.002072115,2.30E-05,0.001271709,0.000673759,0.00075817,0.000435897,0.008503145,0.1628,15.0898869,0.001062147,0.005511111,0.02162963,0.12870202,0.108960784,0.006019324,0.006152778,0.000888889,0.016227451,3.36307197,0.047203509,0.042683673,0.000917492,0,0,0.003669811,0.000108108,7.50E-05,0.000523416,7.47E-05,8.27E-05,0.044374696,7.67E-05,9.52E-05,4.96E-05,0.000232877,4.54E-05,1.53E-05,5.52E-05,0,6.06E-06,1.41E-05,1.97E-06,9.69E-06,0.00011619,0.00061236,0,0,1.80E-06,1.71E-05,0,0.001394231,2.30E-05,0.000113445,0.003368794,0.00030719,0.001455128,0.015993711,0.242787879,32.01370238,0.002282486,0.015233333,0.052116402,0.364217172,0.327289216,0.00257971,0.00650463,0.000226667,0.000509804,0.112234848,6.00E-04,0.000360544,0,4.53E-05,0.004171429,0.007408805,0,0.000286111,0.000146006,0,0.000102757,0.008077859,0.000170264,0.000219048,9.46E-05,0.000449772,0.000113379,1.31E-05,8.07E-05,5.73E-05,1.21E-05,0.000433735,5.92E-06,0.000337209,0,0.00035206,0,4.58E-05,0,6.84E-06,1.63E-05,0.002,6.32E-05
GW639.90.1.23.13.02,41297,13823.25142,845.3,12.05,9.2,154,0.32,91.66,0.605,0.489137832,0,0,2.396023741,0,0,8.991640871,0.057307396,0.089111125,0,27.93984687,0,0,0.08,2.059578,230.646,0,0,0.174114,0,0.010429,0,0,0,0,0,0,0,0.015017,0.058478,0,0,0,0.080967,0,0,0,0.065221,0.036024,0.008029041,0.001031622,0.000611213,0.000435223,0.000913796,0.083019915,0.128310289,0.000153591,0.00053127,0.003312882,0.150671246,0.2445231,0.124734227,0.00387065,0.002413631,0.021477286,1.421352218,0.009411828,0.0083898,0,0.000634251,0.001714128,0.002457507,5.01E-05,1.35E-05,0.000520863,0,0.000117919,0.481393905,9.39E-05,0.000221187,2.65E-05,8.96E-05,1.20E-05,0.000117888,1.91E-05,1.61E-05,7.71E-06,1.31E-05,1.13E-06,1.37E-05,0.001391699,0.002108106,0.000116912,0.011804182,0.000150507,0.000131605,9.12E-06,0.014720793,0.000288513,0.008085434,0.001843972,0.000503268,0.001032051,0.00191195,0.095884848,0.631964286,0.00019774,0.001116667,0.00537037,0.175191919,0.251063725,0.108169082,0.004060185,0.002488889,0.021294118,1.398560606,0.009038596,0.007833333,0,0.000472492,0.000911111,0.001251572,2.70E-05,5.56E-06,0.000523416,0,0.000137845,0.493944039,2.88E-05,6.67E-05,1.18E-05,6.62E-05,2.95E-05,0.00011329,1.27E-05,2.04E-05,4.04E-06,1.20E-05,0,1.16E-05,0.001017143,0.001088015,8.84E-05,0.010115385,0.000122523,8.72E-05,8.94E-05,0.015209936,0.000133621,0.000130252,0,9.80E-05,0,0.001295597,0.010751515,0.873369048,7.34E-05,1.67E-05,0.005291005,0.097015152,0.090058824,0.005695652,0,0,0.00094902,0.036431818,0.000203509,0.000156463,0,6.15E-05,3.49E-05,0.001622642,3.00E-06,5.56E-06,2.20E-05,0,2.76E-05,0.021206813,3.12E-05,7.86E-05,1.18E-05,0.000315068,0.00039229,0.000442266,0.000433121,1.02E-05,0,6.02E-06,0,3.88E-06,0.000613333,0.000642322,1.66E-05,0,3.60E-06,5.13E-06,0.000154472,0.018197115,3.16E-05
DP16D.67.11.27.12.02,41240,69234.40454,661,17.05,6.67,-50,0.26,87.91,2.326,0.171485919,0.020494537,5.69403948,0.867482833,0,0,23.712,0,141.022,0,64.844,0.018640677,0,1.46,5.962144,29.262,139.769,0,3.444126,0.269124,0.010549,0,0,0,0.010447,0.055654,0,0,0,0.078332,1.932553,0.011049,9.392534,0.048015,0.241538,0,0,0.37188,0.744412,5.697478992,0.036248227,0.000159131,0,0.000490566,60.61212121,0.036720238,0.00260226,0.000229444,0.004753439,0.053030303,0.336764706,0.283188406,0.000386574,0.000897644,0.073964706,6.821590909,0.001549123,0.001432313,0.002928383,0.003833657,0,0,9.32E-05,0,0.00029449,7.17E-05,0.000474461,1.264963504,4.25E-05,5.46E-05,1.05E-05,2.34E-05,0.000115125,0.00032512,0.000117813,9.07E-07,3.60E-06,7.03E-06,3.26E-06,3.01E-05,0.00059379,0.001626966,0.000204199,6.79E-05,2.77E-05,8.30E-05,1.16E-05,0,0.000290862,4.840336134,0.043014184,0.000216288,0.000499103,0.004877358,61.46666667,15.40595238,0.003968927,0.009794444,0.01752328,0.099964646,0.453578431,0.311835749,0.003100463,0.000866133,0.068909804,4.926893939,0.002178246,0.002062925,0.009272277,0.002605178,0.001834286,0.004996855,0.000133393,4.78E-05,0.000308485,0.000353147,0.000361378,1.06350365,0.000299113,0.000995476,0.000158605,0.000792466,0.000220726,0.000245098,0.000177176,0.000157832,3.05E-05,9.68E-05,1.20E-05,7.78E-05,0,0.000748315,0,0.000108425,2.23E-05,6.70E-05,1.06E-05,5.98E-06,0.000166264,0.045308123,0,4.03E-05,0.000232994,0.006452201,0.277090909,25.32142857,0.000220774,0,0,0.02610101,0.049833333,0.023386473,0.003142593,0,0.000124706,0.018647727,6.83E-05,5.93E-05,0.001264356,0.000674013,0.001365651,0.005690881,1.75E-05,9.80E-06,1.61E-05,6.68E-05,1.10E-05,0.106447689,0.000563765,0.00199881,0.000299456,0.001560274,0.000354739,0.000124183,0.000356348,0.000262618,5.02E-05,0.000156888,1.73E-05,9.92E-05,0,0.000265169,0,1.44E-05,4.88E-07,0.001409048,4.86E-06,3.80E-05,0.000113161
GW228.12.2.4.13.02,41309,94990.5482,282.4,10.92,9.31,264,0.17,11.56,0.766,0.238515222,0.033029909,0,1.733773337,0,0.008,37.01055428,0.071750785,7.624007161,0,19.67256485,0.16919182,0,0,4.241242,0,10.064,0,0.08037,0.044594,0.010626,0,0,0,0,0,0,0,0.066454,0.061781,0,0,0,0,0,0,0,0.10672,0.009262,0.006408964,0.000262411,0.000954248,0.000153846,0.000238994,0.007151515,0.006172619,0.000305085,0.007411111,0,0.017378788,0.051426471,0.040468599,0.000435185,0,0.05612549,1.360034091,0.006610526,0.005860544,0.000108911,0,0,0.000323899,3.60E-05,5.56E-06,0.000322314,0,0.00052381,0.321647202,0,0,0,0,0,4.36E-05,0,0,0,0,0,0,0,0.000344569,1.84E-06,0,0.000117117,2.05E-05,8.13E-06,0.001237179,1.87E-05,0.00907563,0.007673759,0.001921569,0.002711538,0.007459119,0.129006061,7.86210119,0.000751412,0.009416667,0.013708995,0.082257576,0.104558824,0.042444444,0.001972222,0.000902222,0.05567451,1.342719697,0.005614035,0.005088435,0.000234323,0,0,0.004018868,3.00E-05,5.00E-05,0.000352617,5.33E-06,0.00058396,0.363116788,5.76E-05,0.000135714,1.89E-05,8.22E-05,1.13E-05,6.10E-05,1.91E-05,0,2.02E-06,6.02E-06,0,5.81E-06,0,2.43E-05,0,0,0.000124324,0,1.95E-05,0.002697115,0,0.001068627,0.019425532,0.00172549,0.007410256,0.013320755,0.227339394,14.65380952,0.000745763,0.0087,0.024650794,0.284424242,0.261965686,0.007381643,0.00299537,0.000106667,0.000827451,0.029276515,7.72E-05,0,0,5.83E-05,0.003653968,0.007437107,0,0.000369444,0,8.00E-06,1.25E-05,0.027805353,0.000160671,0.000330952,4.26E-05,0.000191781,2.27E-05,8.71E-06,4.46E-05,2.45E-05,6.06E-06,0.000417671,0,0.000329457,0,0.000286517,0,2.01E-05,0,8.55E-06,3.90E-05,0.003533654,0.000155172
GW755.69.1.8.13.02,41282,48913.04348,386.4,14.9,9.34,-110,1.12,52.2,0.488,0.503027858,0,2.009847735,2.104764713,0,0,31.03435541,0.093752048,1.010098336,0,20.13888581,0.009320941,8.695289,0,3.676245,74.689,26.871,0,0,0.191584,0.010443,0.00191,0.018929,0,0.001991,0.00015,0.004834,0.00815,0.002167,0.051321,0,0.008744,0.027403,0.048436,0.008389,0.001783,0,0.88047,0.003432,0.007896792,0.006776748,0.0126984,0.016985485,0.018532225,0.044647436,0.006581938,0.000240726,0.03115607,0.003106004,0.191918281,0.535055411,0.41398463,0.002337277,0.001590094,0.063286049,10.21184393,0.044578376,0.039730566,4.99E-06,0.000691359,0.00468409,0.005390497,0.000258935,7.16E-05,0.000255504,2.93E-06,0.000298265,1.57431062,9.88E-06,0,0,6.33E-06,8.19E-06,0.000320591,2.99E-06,7.89E-07,0,2.58E-06,8.78E-08,7.93E-06,0.001153474,0.001106521,5.72E-05,0.004342445,4.87E-05,8.93E-05,1.59E-05,0.009565441,0.000215664,0.007242297,0.015042553,0.014254902,0.027814103,0.028886792,0.635551515,0.839988095,0.007169492,0.054422222,0.025407407,0.244984848,0.501558824,0.320661836,0.002268519,0.002031111,0.068419608,11.20930682,0.044070175,0.038809524,6.60E-06,0.000414239,0.002771429,0.002122642,0.000273273,0.000152778,0.000245179,0,0.000285714,1.520902676,6.47E-05,0.000145238,1.42E-05,8.22E-05,2.27E-05,0.00032244,2.12E-05,1.43E-05,0,8.03E-06,0,9.69E-06,0.000630476,0.00041573,1.47E-05,0.002031136,2.34E-05,5.98E-05,6.18E-05,0.007801282,0.000106322,0.000105042,0.006156028,0.002581699,0.02675,0.030308176,0.602206061,1.868065476,0.004723164,0.051805556,0.041396825,0.153126263,0.143779412,0.010120773,0,0,0.000698039,0.109405303,0.000533333,0.000435374,0,4.53E-05,0.000187302,0.001823899,0.000108108,0.000283333,3.86E-05,0,1.50E-05,0.041097324,0.000103118,0.000357143,4.02E-05,0.000454338,0.000408163,0.000453159,0.000460722,3.27E-05,6.06E-06,1.81E-05,3.94E-06,9.69E-06,0.000518095,0.000814607,2.95E-05,0,0,1.71E-06,0.000134959,0.013229167,0.000125
GW122.78.11.14.12.02,41227,49385.63327,1454,16.66,6.64,163,0,110.7,0.871,0.166256047,0,6.397695436,2.121579776,0.48068298,0.069,78.722,0,420.626,0,37.375,6.781693638,5.041278,0.023,16.134232,62.234,196.316,0,0.045199,0.358454,0.021017,0,0.03799,0,0.00402,0,0.007484,0.016256,0.026183,0.073716,0,0.017029,0.107327,0.141925,0,0.003425,0,6.663482,0.043112,0.097170868,0.041070922,0,0.000286795,0,3.811515152,0.326488095,0.027350282,0.043744444,0.00505873,0.312121212,0.797107843,0.534347826,0.000416389,0.001033333,0.128509804,101.1060606,0.004870877,0.004232653,0.000988383,0,0.023946032,0.00237327,0.001548048,4.62E-05,0.000344821,0.000208365,0.000344612,2.445255474,0.000140072,0.00056119,5.15E-05,0.000515776,0.000308435,0.000652244,7.87E-05,9.09E-05,1.85E-05,0.000363494,6.71E-06,0.000382267,0.001888,5.09E-05,5.71E-05,0.000130092,0.000649189,0.000518462,0.000274049,0.000443766,0.000703448,0.04902381,0.02735461,0.002775163,0.008259615,0.014872956,1.424848485,9.996428571,0.031355932,0.053172222,0.006547619,0.247777778,0.81754902,0.597777778,0.002805093,0.001620889,0.16,115.5530303,0.004462807,0.004196939,0.003426073,0.002997087,0.162984127,0.005239308,0.000616426,0.000130611,0.000316997,0.000241387,0.000491303,3.180778589,0.000136307,0.000456167,3.01E-05,0.000574863,0.000463243,0.004501525,0.000119597,6.96E-05,1.63E-05,0.000360221,1.11E-05,0.000375388,0.008264762,2.80E-06,0,8.70E-05,0.000607387,0.000772137,0.000258,0.008394231,0.000523994,0.017907563,0.001995319,0.00061268,0.01874359,0.021044025,1.463272727,13.88571429,0.005638983,0.011857778,0.010267196,0.062535354,0.327941176,0.2752657,0.00204213,0,0.002776078,1.782575758,0.000230351,0.000220544,2.36E-05,0,0.001095873,0,0.00052027,0.000184611,5.33E-05,0,2.60E-05,1.245498783,0.000352878,0.001211667,0.000164586,0.000584886,0.000128957,0.000265316,0.000144374,5.69E-05,1.86E-05,5.84E-05,5.29E-06,3.29E-05,0,0.000372903,2.37E-05,1.97E-05,6.73E-06,1.12E-05,2.14E-05,0.016807692,0.024784483
FW233.17.2.99.11.28.12.02,41241,33553.87524,801.9,15.74,6.37,-21,0.26,80.73,4.109,0.382213059,0.056902057,3.714184268,1.736360168,0,0,15.9517112,0,5.033448347,0,74.895,0.08663251,2.508506,2.1,4.81381,0,119.865,0,0.065065,0.411279,0.010482,0,0,0,0,0,0,0,0.06011,0.040753,3.344064,0.015876,0.576733,0,0,0,0,0.39756,1.31091,7.766106443,0.039113475,0.000228954,0,0.001024214,16.23030303,0.064994048,0.003342938,0.001499944,0.000368836,0.013724747,0.781323529,0.751642512,0.000120903,0.001206089,0.051431373,7.174621212,0.003537895,0.00307415,0.000390726,0.001054337,0,0,0.000944294,0,0.000604573,0,0.000285915,3.539902676,4.63E-05,1.90E-05,1.57E-06,2.91E-05,0.000123946,0.000914379,0.000123992,0,1.58E-06,4.99E-06,1.41E-06,5.00E-06,0.00088,0.001830524,8.53E-05,6.19E-05,2.56E-05,6.33E-05,3.80E-05,0,0.000164296,6.823529412,0.037347518,0.000301765,0.002243654,0.00339434,16.84,5.19047619,0.005725989,0.012667222,0.015764021,0.085121212,1.047990196,0.823285024,0.001172083,0.001130444,0.049035294,5.591287879,0.005022807,0.00462517,0.003434653,0,0.00133619,0.004524214,0.00100024,6.44E-05,0.000764821,0.000167709,0.000289574,3.820681265,0.000101031,0.000187905,3.45E-05,0.000171598,5.81E-05,0.000612113,5.52E-05,2.36E-05,6.66E-06,3.11E-05,4.31E-06,1.51E-05,0,0.00086573,0,0.000224927,0.000308919,6.85E-05,3.71E-05,1.42E-05,0.000117471,0.024466387,0.000213617,1.58E-05,0.001163974,0.003037736,0.050709091,9.702380952,0.000155017,0,0.000252646,0.012490404,0.017357843,0.005666667,0.001036296,0,0.000359843,0.011189015,0.000105695,9.06E-05,0.001049175,0.000633657,0,0.00342673,0.000215405,2.63E-05,0.000289091,2.91E-05,5.71E-05,0.025155718,0.000106115,0.000284881,4.19E-05,0.000207785,4.27E-05,1.56E-05,4.04E-05,2.26E-05,5.27E-06,3.21E-05,1.01E-06,8.84E-06,0,0.000258446,2.20E-06,6.35E-05,6.93E-09,9.34E-06,2.57E-06,5.33E-06,3.66E-05
